persee_id,auteurlabel,personne_id,personne_idLabel,persee_author_id,occupationLabel,year_of_birth,year_of_death,sex_or_genderLabel,country_of_citizenshipLabel,educated_atLabel,academic_degreeLabel,idref
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,sociologue,1904,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,sociologue,1904,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,sociologue,1904,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,sociologue,1904,1983,masculin,France,École normale supérieure,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,sociologue,1905,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,sociologue,1905,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,sociologue,1905,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,sociologue,1905,1983,masculin,France,École normale supérieure,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,économiste,1904,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,économiste,1904,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,économiste,1904,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,économiste,1904,1983,masculin,France,École normale supérieure,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,économiste,1905,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,économiste,1905,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,économiste,1905,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,économiste,1905,1983,masculin,France,École normale supérieure,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,écrivain,1904,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,écrivain,1904,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,écrivain,1904,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,écrivain,1904,1983,masculin,France,École normale supérieure,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,écrivain,1905,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,écrivain,1905,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,écrivain,1905,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,écrivain,1905,1983,masculin,France,École normale supérieure,no value,026691825
243385,André Gueslin,http://www.wikidata.org/entity/Q2847889,André Gueslin,243385,enseignant,1950,????,masculin,France,no value,agrégation d'histoire,026906902
243385,André Gueslin,http://www.wikidata.org/entity/Q2847889,André Gueslin,243385,historien,1950,????,masculin,France,no value,agrégation d'histoire,026906902
243396,Jean Imbert,http://www.wikidata.org/entity/Q3172736,Jean Imbert,243396,historien du droit,1919,1999,masculin,France,no value,no value,026930471
243415,Gilbert Garrier,http://www.wikidata.org/entity/Q55949904,Gilbert Garrier,243415,écrivain,????,????,masculin,no value,no value,no value,026882698
243424,Gérard Boulvert,http://www.wikidata.org/entity/Q30321492,Gérard Boulvert,243424,historien du droit,1936,1984,masculin,France,no value,no value,07897058X
243564,Claude Carrère,http://www.wikidata.org/entity/Q67639708,Q67639708,243564,chercheur,1926,????,féminin,no value,université de Paris,no value,031943527
243564,Claude Carrère,http://www.wikidata.org/entity/Q67639708,Q67639708,243564,chercheur,1926,????,féminin,no value,université de Toulouse,no value,031943527
243564,Claude Carrère,http://www.wikidata.org/entity/Q67639708,Q67639708,243564,historien,1926,????,féminin,no value,université de Paris,no value,031943527
243564,Claude Carrère,http://www.wikidata.org/entity/Q67639708,Q67639708,243564,historien,1926,????,féminin,no value,université de Toulouse,no value,031943527
243564,Claude Carrère,http://www.wikidata.org/entity/Q67639708,Q67639708,243564,médiéviste,1926,????,féminin,no value,université de Paris,no value,031943527
243564,Claude Carrère,http://www.wikidata.org/entity/Q67639708,Q67639708,243564,médiéviste,1926,????,féminin,no value,université de Toulouse,no value,031943527
243564,Claude Carrère,http://www.wikidata.org/entity/Q67639708,Q67639708,243564,professeur d'université,1926,????,féminin,no value,université de Paris,no value,031943527
243564,Claude Carrère,http://www.wikidata.org/entity/Q67639708,Q67639708,243564,professeur d'université,1926,????,féminin,no value,université de Toulouse,no value,031943527
243783,Alain Ballabriga,http://www.wikidata.org/entity/Q55949604,Alain Ballabriga,243783,écrivain,????,????,masculin,no value,no value,no value,050118536
244186,Folke Dovring,http://www.wikidata.org/entity/Q5624203,Folke Dovring,244186,historien,1916,1998,masculin,Suède,no value,no value,028501179
244237,Patrice Brun,http://www.wikidata.org/entity/Q3368888,Patrice Brun,244237,historien,1953,????,masculin,France,no value,no value,08132233X
24427,Lahouari Addi,http://www.wikidata.org/entity/Q50807704,Lahouari Addi,24427,sociologue,1949,????,masculin,Algérie,no value,no value,02898644X
24427,Lahouari Addi,http://www.wikidata.org/entity/Q50807704,Lahouari Addi,24427,écrivain,1949,????,masculin,Algérie,no value,no value,02898644X
244584,Marc Augé,http://www.wikidata.org/entity/Q706078,Marc Augé,244584,anthropologue,1935,????,masculin,France,École normale supérieure,no value,026696126
244584,Marc Augé,http://www.wikidata.org/entity/Q706078,Marc Augé,244584,ethnologue,1935,????,masculin,France,École normale supérieure,no value,026696126
244586,Jacques Lévy,http://www.wikidata.org/entity/Q3159447,Jacques Lévy,244586,géographe,1952,????,masculin,France,université Paris-Diderot,doctorat,031407005
244586,Jacques Lévy,http://www.wikidata.org/entity/Q3159447,Jacques Lévy,244586,géographe,1952,????,masculin,France,École normale supérieure Paris-Saclay,doctorat,031407005
244586,Jacques Lévy,http://www.wikidata.org/entity/Q3159447,Jacques Lévy,244586,géopolitologue,1952,????,masculin,France,université Paris-Diderot,doctorat,031407005
244586,Jacques Lévy,http://www.wikidata.org/entity/Q3159447,Jacques Lévy,244586,géopolitologue,1952,????,masculin,France,École normale supérieure Paris-Saclay,doctorat,031407005
244586,Jacques Lévy,http://www.wikidata.org/entity/Q3159447,Jacques Lévy,244586,professeur d'université,1952,????,masculin,France,université Paris-Diderot,doctorat,031407005
244586,Jacques Lévy,http://www.wikidata.org/entity/Q3159447,Jacques Lévy,244586,professeur d'université,1952,????,masculin,France,École normale supérieure Paris-Saclay,doctorat,031407005
244642,Marianne Bujard,http://www.wikidata.org/entity/Q20435932,Marianne Bujard,244642,sinologue,1958,????,féminin,no value,no value,no value,no value
24465,Paul A. Cartledge,http://www.wikidata.org/entity/Q2976948,Paul Cartledge,24465,chercheur,1947,????,masculin,Royaume-Uni,New College,Philosophiæ doctor,032641761
24465,Paul A. Cartledge,http://www.wikidata.org/entity/Q2976948,Paul Cartledge,24465,chercheur,1947,????,masculin,Royaume-Uni,St Paul's School,Philosophiæ doctor,032641761
24465,Paul A. Cartledge,http://www.wikidata.org/entity/Q2976948,Paul Cartledge,24465,historien,1947,????,masculin,Royaume-Uni,New College,Philosophiæ doctor,032641761
24465,Paul A. Cartledge,http://www.wikidata.org/entity/Q2976948,Paul Cartledge,24465,historien,1947,????,masculin,Royaume-Uni,St Paul's School,Philosophiæ doctor,032641761
24465,Paul A. Cartledge,http://www.wikidata.org/entity/Q2976948,Paul Cartledge,24465,écrivain,1947,????,masculin,Royaume-Uni,New College,Philosophiæ doctor,032641761
24465,Paul A. Cartledge,http://www.wikidata.org/entity/Q2976948,Paul Cartledge,24465,écrivain,1947,????,masculin,Royaume-Uni,St Paul's School,Philosophiæ doctor,032641761
24465,Paul A. Cartledge,http://www.wikidata.org/entity/Q2976948,Paul Cartledge,24465,érudit classique,1947,????,masculin,Royaume-Uni,New College,Philosophiæ doctor,032641761
24465,Paul A. Cartledge,http://www.wikidata.org/entity/Q2976948,Paul Cartledge,24465,érudit classique,1947,????,masculin,Royaume-Uni,St Paul's School,Philosophiæ doctor,032641761
24469,Hervé Martin,http://www.wikidata.org/entity/Q71836609,Q71836609,24469,no value,1940,????,masculin,no value,no value,no value,02701293X
24472,Girolamo Ramunni,http://www.wikidata.org/entity/Q55231229,Girolamo Ramunni,24472,écrivain,1945,2019,masculin,France,no value,no value,027089207
24475,Paul Petrescu,http://www.wikidata.org/entity/Q18545329,Paul Petrescu,24475,no value,1921,2009,masculin,Roumanie,no value,no value,028759516
24480,Claude Ménard,http://www.wikidata.org/entity/Q19667381,Claude Ménard,24480,économiste,1944,????,masculin,Canada,Université de Montréal,no value,027022544
24480,Claude Ménard,http://www.wikidata.org/entity/Q19667381,Claude Ménard,24480,économiste,1944,????,masculin,Canada,université de Paris,no value,027022544
24485,Yvon Tranvouez,http://www.wikidata.org/entity/Q3574163,Yvon Tranvouez,24485,historien,1950,????,masculin,France,université Paris-Sorbonne,no value,029085314
24491,Blair A. Ruble,http://www.wikidata.org/entity/Q24054958,Q24054958,24491,historien,1949,????,masculin,no value,Université de Toronto,no value,028464869
24491,Blair A. Ruble,http://www.wikidata.org/entity/Q24054958,Q24054958,24491,historien,1949,????,masculin,no value,université d'État de Saint-Pétersbourg,no value,028464869
24491,Blair A. Ruble,http://www.wikidata.org/entity/Q24054958,Q24054958,24491,historien,1949,????,masculin,no value,université de Caroline du Nord à Chapel Hill,no value,028464869
24492,Madeleine Biardeau,http://www.wikidata.org/entity/Q3275592,Madeleine Biardeau,24492,indianiste,1922,2010,féminin,France,École normale supérieure de jeunes filles,no value,026727420
245075,Jean Alaux,http://www.wikidata.org/entity/Q56062095,Q56062095,245075,helléniste,1954,????,masculin,no value,no value,no value,no value
24515,Xavier Albó,http://www.wikidata.org/entity/Q21600844,Xavier Albo,24515,anthropologue,1934,????,masculin,Bolivie,université Cornell,no value,029327768
24515,Xavier Albó,http://www.wikidata.org/entity/Q21600844,Xavier Albo,24515,anthropologue,1934,????,masculin,Bolivie,université Loyola de Chicago,no value,029327768
24515,Xavier Albó,http://www.wikidata.org/entity/Q21600844,Xavier Albo,24515,anthropologue,1934,????,masculin,Bolivie,université pontificale catholique d'Équateur,no value,029327768
24515,Xavier Albó,http://www.wikidata.org/entity/Q21600844,Xavier Albo,24515,linguiste,1934,????,masculin,Bolivie,université Cornell,no value,029327768
24515,Xavier Albó,http://www.wikidata.org/entity/Q21600844,Xavier Albo,24515,linguiste,1934,????,masculin,Bolivie,université Loyola de Chicago,no value,029327768
24515,Xavier Albó,http://www.wikidata.org/entity/Q21600844,Xavier Albo,24515,linguiste,1934,????,masculin,Bolivie,université pontificale catholique d'Équateur,no value,029327768
24515,Xavier Albó,http://www.wikidata.org/entity/Q21600844,Xavier Albo,24515,prêtre,1934,????,masculin,Bolivie,université Cornell,no value,029327768
24515,Xavier Albó,http://www.wikidata.org/entity/Q21600844,Xavier Albo,24515,prêtre,1934,????,masculin,Bolivie,université Loyola de Chicago,no value,029327768
24515,Xavier Albó,http://www.wikidata.org/entity/Q21600844,Xavier Albo,24515,prêtre,1934,????,masculin,Bolivie,université pontificale catholique d'Équateur,no value,029327768
24522,Davydd J. Greenwood,http://www.wikidata.org/entity/Q5242233,Davydd Greenwood,24522,anthropologue,1942,????,masculin,États-Unis,no value,no value,066894093
245223,Alessandro Stella,http://www.wikidata.org/entity/Q55621270,Alessandro Stella,245223,écrivain,1956,????,masculin,no value,no value,no value,055763936
24529,Roger Dupuy,http://www.wikidata.org/entity/Q3438919,Roger Dupuy,24529,enseignant,1934,????,masculin,France,no value,no value,026845199
24529,Roger Dupuy,http://www.wikidata.org/entity/Q3438919,Roger Dupuy,24529,historien,1934,????,masculin,France,no value,no value,026845199
24534,Marie-Karine Schaub,http://www.wikidata.org/entity/Q49151202,Q49151202,24534,historien,1966,????,féminin,no value,École normale supérieure,no value,058597735
24566,Jean Copans,http://www.wikidata.org/entity/Q3171413,Jean Copans,24566,anthropologue,1942,????,masculin,France,no value,no value,026798247
245919,André Babeau,http://www.wikidata.org/entity/Q33110350,André Babeau,245919,no value,1934,????,masculin,France,no value,no value,no value
245950,Guy Burgel,http://www.wikidata.org/entity/Q3121601,Guy Burgel,245950,géographe,1939,????,masculin,France,agrégation de géographie,no value,026759284
245950,Guy Burgel,http://www.wikidata.org/entity/Q3121601,Guy Burgel,245950,géographe,1939,????,masculin,France,École normale supérieure,no value,026759284
245950,Guy Burgel,http://www.wikidata.org/entity/Q3121601,Guy Burgel,245950,professeur d'université,1939,????,masculin,France,agrégation de géographie,no value,026759284
245950,Guy Burgel,http://www.wikidata.org/entity/Q3121601,Guy Burgel,245950,professeur d'université,1939,????,masculin,France,École normale supérieure,no value,026759284
245950,Guy Burgel,http://www.wikidata.org/entity/Q3121601,Guy Burgel,245950,urbaniste,1939,????,masculin,France,agrégation de géographie,no value,026759284
245950,Guy Burgel,http://www.wikidata.org/entity/Q3121601,Guy Burgel,245950,urbaniste,1939,????,masculin,France,École normale supérieure,no value,026759284
245970,François Bédarida,http://www.wikidata.org/entity/Q3084153,François Bédarida,245970,historien,1926,2001,masculin,France,École normale supérieure,no value,026714043
245970,François Bédarida,http://www.wikidata.org/entity/Q3084153,François Bédarida,245970,résistant,1926,2001,masculin,France,École normale supérieure,no value,026714043
